token,label,label_gpt
from,O,O
mutant,O,O
mice,O,O
revealed,O,O
that,O,O
type,O,O
III,O,O
collagen,O,B
is,O,O
essential,O,O
for,O,O
normal,O,O
collagen,O,B
I,O,I
fibrillogenesis,O,O
in,O,O
the,O,O
cardiovascular,O,O
system,O,O
and,O,O
other,O,O
organs,O,O
.,O,O
Nonsense,O,O
mutation,O,O
in,O,O
exon,O,O
3,O,O
of,O,O
the,O,O
proteolipid,O,O
protein,O,O
gene,O,O
(,O,O
PLP,O,B
),O,O
in,O,O
a,O,O
family,O,O
with,O,O
an,O,O
unusual,O,O
form,O,O
of,O,O
Pelizaeus,B,O
-,I,O
Merzbacher,I,O
disease,I,O
.,O,O
We,O,O
report,O,O
a,O,O
G,O,B
-,O,I
-,O,I
>,O,I
A,O,I
transition,O,O
at,O,O
nucleotide,O,O
431,O,O
of,O,O
the,O,O
proteolipid,O,B
protein,O,I
gene,O,I
(,O,O
PLP,O,B
),O,O
results,O,O
in,O,O
a,O,O
nonsense,O,O
codon,O,O
in,O,O
a,O,O
family,O,O
with,O,O
an,O,O
unusual,O,O
form,O,O
of,O,O
Pelizaeus,B,B
-,I,I
Merzbacher,I,I
disease,I,I
(,O,O
PMD,B,B
),O,O
.,O,O
The,O,O
mutation,O,O
",",O,O
which,O,O
creates,O,O
a,O,O
second,O,O
AluI,O,O
restriction,O,O
site,O,O
",",O,O
results,O,O
in,O,O
a,O,O
nonsense,O,O
mutation,O,O
in,O,O
PLP,O,B
.,O,O
The,O,O
clinical,O,O
picture,O,O
resembles,O,O
somewhat,O,O
that,O,O
of,O,O
X,B,O
-,I,O
linked,I,O
spastic,I,O
paraplegia,I,O
(,O,O
SPG,B,B
),O,O
.,O,O
It,O,O
differs,O,O
from,O,O
this,O,O
and,O,O
both,O,O
the,O,O
classical,O,O
and,O,O
connatal,O,O
forms,O,O
of,O,O
PMD,B,B
in,O,O
that,O,O
it,O,O
is,O,O
relatively,O,O
mild,O,O
in,O,O
form,O,O
",",O,O
onset,O,O
is,O,O
delayed,O,O
beyond,O,O
age,O,O
2,O,O
years,O,O
",",O,O
nystagmus,B,O
is,O,O
absent,O,O
",",O,O
tremors,B,O
are,O,O
prominent,O,O
",",O,O
mental,B,O
retardation,I,O
is,O,O
not,O,O
severe,O,O
",",O,O
some,O,O
patients,O,O
show,O,O
dementia,B,O
or,O,O
personality,B,O
disorders,I,O
",",O,O
the,O,O
disease,O,O
is,O,O
progressive,O,O
rather,O,O
than,O,O
static,O,O
in,O,O
some,O,O
",",O,O
and,O,O
several,O,O
females,O,O
show,O,O
signs,O,O
of,O,O
disease,O,O
.,O,O
The,O,O
nonsense,O,O
mutation,O,O
",",O,O
which,O,O
is,O,O
in,O,O
exon,O,O
3B,O,O
",",O,O
should,O,O
block,O,O
the,O,O
synthesis,O,O
of,O,O
normal,O,O
PLP,O,B
but,O,O
spare,O,O
DM20,O,O
",",O,O
the,O,O
isoform,O,O
whose,O,O
persistence,O,O
has,O,O
been,O,O
associated,O,O
with,O,O
mild,O,O
forms,O,O
of,O,O
PLP,B,B
-,I,I
associated,I,I
disease,I,I
in,O,O
both,O,O
humans,O,O
and,O,O
mice,O,O
.,O,O
Common,O,O
BRCA1,O,O
variants,O,O
and,O,O
susceptibility,O,O
to,O,O
breast,B,B
and,I,O
ovarian,I,B
cancer,I,I
in,O,O
the,O,O
general,O,O
population,O,O
.,O,O
Most,O,O
multiple,O,O
case,O,O
families,O,O
of,O,O
young,O,O
onset,O,O
breast,B,B
cancer,I,I
and,O,O
ovarian,B,B
cancer,I,I
are,O,O
thought,O,O
to,O,O
be,O,O
due,O,O
to,O,O
highly,O,O
penetrant,O,O
mutations,O,O
in,O,O
the,O,O
predisposing,O,O
genes,O,O
BRCA1,O,B
and,O,O
BRCA2,O,B
.,O,O
However,O,O
",",O,O
these,O,O
mutations,O,O
are,O,O
uncommon,O,O
in,O,O
the,O,O
population,O,O
and,O,O
they,O,O
probably,O,O
account,O,O
for,O,O
only,O,O
a,O,O
few,O,O
percent,O,O
of,O,O
all,O,O
breast,B,B
cancer,I,I
incidence,O,O
.,O,O
A,O,O
much,O,O
larger,O,O
fraction,O,O
of,O,O
breast,B,B
cancer,I,I
might,O,O
",",O,O
in,O,O
principle,O,O
",",O,O
be,O,O
due,O,O
to,O,O
common,O,O
variants,O,O
which,O,O
confer,O,O
more,O,O
modest,O,O
individual,O,O
risks,O,O
.,O,O
There,O,O
are,O,O
several,O,O
common,O,O
polymorphisms,O,O
in,O,O
the,O,O
BRCA1,O,B
gene,O,I
which,O,O
generate,O,O
amino,O,O
acid,O,O
substitutions,O,O
.,O,O
We,O,O
have,O,O
examined,O,O
the,O,O
frequency,O,O
of,O,O
four,O,O
of,O,O
these,O,O
polymorphisms,O,O
Gln356Arg,O,O
",",O,O
Pro871Leu,O,O
",",O,O
Glu1038Gly,O,O
and,O,O
Ser1613Gly,O,O
in,O,O
large,O,O
series,O,O
of,O,O
breast,B,B
and,I,O
ovarian,I,B
cancer,I,I
cases,O,O
and,O,O
matched,O,O
controls,O,O
.,O,O
Due,O,O
to,O,O
strong,O,O
linkage,O,O
disequilibrium,O,O
",",O,O
these,O,O
four,O,O
sites,O,O
generate,O,O
only,O,O
three,O,O
haplotypes,O,O
with,O,O
a,O,O
frequency,O,O
>,O,O
1,O,O
.,O,O
3,O,O
%,O,O
.,O,O
The,O,O
most,O,O
common,O,O
haplotypes,O,O
",",O,O
defined,O,O
by,O,O
the,O,O
alleles,O,O
Gln356Pro871Glu1038Ser1613,O,O
and,O,O
Gln356Leu871Gly1038Gly1613,O,O
",",O,O
have,O,O
frequencies,O,O
of,O,O
0,O,O
.,O,O
57,O,O
and,O,O
0,O,O
.,O,O
32,O,O
respectively,O,O
",",O,O
and,O,O
these,O,O
frequencies,O,O
do,O,O
not,O,O
differ,O,O
significantly,O,O
between,O,O
patient,O,O
and,O,O
control,O,O
groups,O,O
.,O,O
Thus,O,O
the,O,O
most,O,O
common,O,O
polymorphisms,O,O
of,O,O
the,O,O
BRCA1,O,B
gene,O,I
do,O,O
not,O,O
make,O,O
a,O,O
significant,O,O
contribution,O,O
to,O,O
breast,B,B
or,I,O
ovarian,I,B
cancer,I,I
risk,O,O
.,O,O
However,O,O
",",O,O
our,O,O
data,O,O
suggest,O,O
that,O,O
the,O,O
Arg356,O,O
allele,O,O
may,O,O
have,O,O
a,O,O
different,O,O
genotype,O,O
distribution,O,O
in,O,O
breast,B,B
cancer,I,I
patients,O,O
from,O,O
that,O,O
in,O,O
controls,O,O
(,O,O
Arg356,O,O
homozygotes,O,O
are,O,O
more,O,O
frequent,O,O
in,O,O
the,O,O
control,O,O
groups,O,O
",",O,O
P,O,O
=,O,O
0,O,O
.,O,O
),O,O
",",O,O
indicating,O,O
that,O,O
it,O,O
may,O,O
be,O,O
protective,O,O
against,O,O
breast,B,B
cancer,I,I
.,O,O
If,O,O
this,O,O
finding,O,O
can,O,O
be,O,O
confirmed,O,O
",",O,O
it,O,O
may,O,O
provide,O,O
an,O,O
insight,O,O
into,O,O
the,O,O
structural,O,O
features,O,O
of,O,O
the,O,O
BRCA1,O,O
protein,O,O
that,O,O
are,O,O
important,O,O
for,O,O
its,O,O
function,O,O
.,O,O
Kniest,B,O
dysplasia,I,O
:,O,O
Dr,O,O
.,O,O
W,O,O
.,O,O
Kniest,O,O
",",O,O
his,O,O
patient,O,O
",",O,O
the,O,O
molecular,O,O
defect,O,O
.,O,O
Kniest,B,O
dysplasia,I,O
is,O,O
a,O,O
severe,O,O
chondrodysplasia,B,O
caused,O,O
by,O,O
the,O,O
defective,B,O
formation,I,O
of,I,O
type,I,O
II,I,O
collagen,I,O
.,O,O
We,O,O
report,O,O
about,O,O
Dr,O,O
.,O,O
Kniest,O,B
",",O,O
who,O,O
first,O,O
described,O,O
the,O,O
condition,O,O
in,O,O
1952,O,O
",",O,O
and,O,O
his,O,O
patient,O,O
",",O,O
who,O,O
",",O,O
at,O,O
the,O,O
age,O,O
of,O,O
50,O,O
years,O,O
is,O,O
severely,B,O
handicapped,I,O
with,O,O
short,B,O
stature,I,O
",",O,O
restricted,B,O
joint,I,O
mobility,I,O
",",O,O
and,O,O
blindness,B,O
but,O,O
is,O,O
mentally,O,O
alert,O,O
and,O,O
leads,O,O
an,O,O
active,O,O
life,O,O
.,O,O
Molecular,O,O
analysis,O,O
of,O,O
the,O,O
patients,O,O
DNA,O,O
showed,O,O
a,O,O
single,O,O
base,O,O
(,O,O
G,O,O
),O,O
deletion,O,O
involving,O,O
the,O,O
GT,O,O
dinucleotide,O,O
at,O,O
the,O,O
start,O,O
of,O,O
intron,O,O
18,O,O
destroying,O,O
a,O,O
splice,O,O
site,O,O
of,O,O
the,O,O
COL2A1,O,B
gene,O,O
.,O,O
This,O,O
is,O,O
in,O,O
accordance,O,O
with,O,O
molecular,O,O
findings,O,O
in,O,O
other,O,O
patients,O,O
with,O,O
Kniest,B,B
dysplasia,I,I
and,O,O
confirms,O,O
",",O,O
in,O,O
the,O,O
original,O,O
patient,O,O
",",O,O
that,O,O
the,O,O
disorder,O,O
is,O,O
caused,O,O
by,O,O
small,O,O
inframe,O,O
deletions,O,O
often,O,O
due,O,O
to,O,O
exon,O,O
skipping,O,O
as,O,O
a,O,O
result,O,O
of,O,O
COL2A1,O,B
splice,O,I
site,O,I
mutations,O,I
.,O,O
Cloning,O,O
of,O,O
the,O,O
homogentisate,O,O
1,O,O
",",O,O
2,O,O
-,O,O
dioxygenase,O,O
gene,O,O
",",O,O
the,O,O
key,O,O
enzyme,O,O
of,O,O
alkaptonuria,B,B
in,O,O
mouse,O,O
.,O,O
We,O,O
determined,O,O
48,O,O
amino,O,O
acid,O,O
residues,O,O
from,O,O
five,O,O
peptides,O,O
from,O,O
the,O,O
homogeneous,O,O
monomer,O,O
of,O,O
homogentisate,O,O
1,O,O
",",O,O
2,O,O
-,O,O
dioxygenase,O,O
(,O,O
HGO,O,B
;,O,O
E,O,O
.,O,O
C,O,O
.,O,O
1,O,O
.,O,O
13,O,O
.,O,O
11,O,O
.,O,O
15,O,O
),O,O
of,O,O
mouse,O,O
liver,O,O
.,O,O
After,O,O
digestion,O,O
with,O,O
trypsin,O,O
",",O,O
peptides,O,O
were,O,O
separated,O,O
by,O,O
reversed,O,O
phase,O,O
chromatography,O,O
and,O,O
amino,O,O
acid,O,O
sequenced,O,O
.,O,O
The,O,O
deduced,O,O
codon,O,O
sequence,O,O
of,O,O
three,O,O
peptides,O,O
was,O,O
used,O,O
to,O,O
derive,O,O
degenerated,O,O
oligomeres,O,O
.,O,O
By,O,O
combining,O,O
these,O,O
oligos,O,O
",",O,O
we,O,O
were,O,O
able,O,O
to,O,O
amplify,O,O
fragments,O,O
from,O,O
100,O,O
to,O,O
300,O,O
bases,O,O
(,O,O
b,O,O
),O,O
from,O,O
mouse,O,B
liver,O,I
cDNA,O,I
by,O,O
polymerase,O,O
chain,O,O
reaction,O,O
after,O,O
reverse,O,O
transcription,O,O
(,O,O
RT,O,O
-,O,O
PCR,O,O
),O,O
.,O,O
A,O,O
fragment,O,O
of,O,O
200,O,O
b,O,O
was,O,O
cloned,O,O
and,O,O
used,O,O
as,O,O
a,O,O
probe,O,O
to,O,O
screen,O,O
a,O,O
mouse,O,B
liver,O,I
cDNA,O,I
library,O,O
.,O,O
One,O,O
clone,O,O
from,O,O
this,O,O
library,O,O
contained,O,O
the,O,O
complete,O,O
cDNA,O,O
-,O,O
insert,O,O
for,O,O
HGO,O,B
as,O,O
determined,O,O
by,O,O
sequencing,O,O
.,O,O
The,O,O
cDNA,O,O
encodes,O,O
for,O,O
a,O,O
protein,O,O
of,O,O
50,O,B
kDa,O,I
",",O,O
as,O,O
predicted,O,O
.,O,O
The,O,O
cDNA,O,O
of,O,O
mouse,O,O
HGO,O,B
has,O,O
an,O,O
overall,O,O
identity,O,O
of,O,O
41,O,O
%,O,O
to,O,O
the,O,O
corresponding,O,O
gene,O,O
hmgA,O,B
from,O,O
Aspergillus,O,O
.,O,O
Sequence,O,O
similarities,O,O
to,O,O
human,O,O
expressed,O,O
sequence,O,O
tags,O,O
(,O,O
EST,O,O
),O,O
clones,O,O
ranged,O,O
from,O,O
70,O,O
%,O,O
to,O,O
20,O,O
%,O,O
.,O,O
The,O,O
positions,O,O
of,O,O
122,O,O
conserved,O,O
amino,O,O
acids,O,O
could,O,O
be,O,O
determined,O,O
by,O,O
multiple,O,O
sequence,O,O
alignment,O,O
.,O,O
We,O,O
identified,O,O
one,O,O
first,O,O
intron,O,O
of,O,O
928,O,O
b,O,O
in,O,O
the,O,O
mouse,O,B
gene,O,I
.,O,O
The,O,O
gene,O,O
for,O,O
HGO,O,B
seems,O,O
to,O,O
be,O,O
expressed,O,O
in,O,O
various,O,O
tissues,O,O
",",O,O
as,O,O
shown,O,O
by,O,O
RT,O,O
-,O,O
PCR,O,O
on,O,O
different,O,O
cDNAs,O,O
.,O,O
FISH,O,O
experiments,O,O
with,O,O
the,O,O
whole,O,O
murine,O,B
cDNA,O,I
as,O,O
probe,O,O
clearly,O,O
revealed,O,O
signals,O,O
at,O,O
the,O,O
human,O,O
chromosomal,O,O
band,O,O
3q13,O,O
.,O,O
3,O,O
-,O,O
q21,O,O
.,O,O
This,O,O
corresponds,O,O
well,O,O
to,O,O
the,O,O
previous,O,O
assignment,O,O
of,O,O
the,O,O
locus,O,O
for,O,O
the,O,O
human,O,O
alkaptonuria,B,B
gene,O,I
(,O,O
AKU,O,I
),O,O
to,O,O
the,O,O
same,O,O
chromosomal,O,O
region,O,O
by,O,O
multipoint,O,O
linkage,O,O
analysis,O,O
.,O,O
We,O,O
therefore,O,O
conclude,O,O
that,O,O
the,O,O
HGO,O,B
cDNA,O,I
encodes,O,O
the,O,O
gene,O,O
responsible,O,O
for,O,O
alkaptonuria,B,O
.,O,O
PTEN,O,B
",",O,O
a,O,O
putative,O,O
protein,O,O
tyrosine,O,O
phosphatase,O,O
gene,O,O
mutated,O,O
in,O,O
human,O,O
brain,B,B
",",I,O
breast,I,B
",",I,O
and,I,O
prostate,I,B
cancer,I,I
.,O,O
Mapping,O,O
of,O,O
homozygous,O,O
deletions,O,O
on,O,O
human,O,O
chromosome,O,O
10q23,O,O
has,O,O
led,O,O
to,O,O
the,O,O
isolation,O,O
of,O,O
a,O,O
candidate,O,O
tumor,B,O
suppressor,O,O
gene,O,O
",",O,O
PTEN,O,B
",",O,O
that,O,O
appears,O,O
to,O,O
be,O,O
mutated,O,O
at,O,O
considerable,O,O
frequency,O,O
in,O,O
human,O,O
cancers,B,B
.,O,O
In,O,O
preliminary,O,O
screens,O,O
",",O,O
mutations,O,O
of,O,O
PTEN,O,B
were,O,O
detected,O,O
in,O,O
31,O,O
%,O,O
(,O,O
13,O,O
/,O,O
42,O,O
),O,O
of,O,O
glioblastoma,B,O
cell,O,O
lines,O,O
and,O,O
xenografts,O,O
",",O,O
100,O,O
%,O,O
(,O,O
4,O,O
/,O,O
4,O,O
),O,O
of,O,O
prostate,B,O
cancer,I,O
cell,O,O
lines,O,O
",",O,O
6,O,O
%,O,O
(,O,O
4,O,O
/,O,O
65,O,O
),O,O
of,O,O
breast,B,O
cancer,I,O
cell,O,O
lines,O,O
and,O,O
xenografts,O,O
",",O,O
and,O,O
17,O,O
%,O,O
(,O,O
3,O,O
/,O,O
18,O,O
),O,O
of,O,O
primary,B,O
glioblastomas,I,O
.,O,O
The,O,O
predicted,O,O
PTEN,O,B
product,O,O
has,O,O
a,O,O
protein,O,O
tyrosine,O,O
phosphatase,O,O
domain,O,O
and,O,O
extensive,O,O
homology,O,O
to,O,O
tensin,O,O
",",O,O
a,O,O
protein,O,O
that,O,O
interacts,O,O
with,O,O
actin,O,O
filaments,O,O
at,O,O
focal,O,O
adhesions,O,O
.,O,O
These,O,O
homologies,O,O
suggest,O,O
that,O,O
PTEN,O,B
may,O,O
suppress,O,O
tumor,B,B
cell,O,I
growth,O,O
by,O,O
antagonizing,O,O
protein,O,O
tyrosine,O,O
kinases,O,O
and,O,O
may,O,O
regulate,O,O
tumor,B,B
cell,O,I
invasion,O,O
and,O,O
metastasis,B,O
through,O,O
interactions,O,O
at,O,O
focal,O,O
adhesions,O,O
.,O,O
Heterogeneity,O,O
in,O,O
Schwartz,B,B
-,I,I
Jampel,I,I
chondrodystrophic,I,I
myotonia,I,I
.,O,O
The,O,O
Schwartz,B,B
-,I,I
Jampel,I,I
syndrome,I,I
(,O,O
SJS,B,B
;,O,O
chondrodystrophic,B,I
myotonia,I,I
;,O,O
McK,O,O
255,O,O
",",O,O
800,O,O
),O,O
is,O,O
a,O,O
recessively,B,B
inherited,I,I
condition,I,I
defined,O,O
by,O,O
myotonia,B,O
",",O,O
short,B,O
stature,I,O
",",O,O
and,O,O
bone,B,O
dysplasia,I,O
.,O,O
Genetic,O,O
linkage,O,O
between,O,O
SJS,B,B
and,O,O
chromosomal,O,O
region,O,O
1q36,O,O
-,O,O
34,O,O
has,O,O
been,O,O
observed,O,O
in,O,O
several,O,O
families,O,O
",",O,O
but,O,O
the,O,O
gene,O,O
has,O,O
not,O,O
yet,O,O
been,O,O
identified,O,O
.,O,O
We,O,O
studied,O,O
the,O,O
clinical,O,O
and,O,O
radiological,O,O
features,O,O
in,O,O
81,O,O
patients,O,O
from,O,O
the,O,O
literature,O,O
and,O,O
5,O,O
own,O,O
patients,O,O
trying,O,O
to,O,O
identify,O,O
distinct,O,O
subgroups,O,O
.,O,O
In,O,O
addition,O,O
",",O,O
we,O,O
tested,O,O
genetic,O,O
linkage,O,O
to,O,O
the,O,O
SJS,B,B
locus,O,O
on,O,O
chromosome,O,O
1,O,O
in,O,O
one,O,O
family,O,O
with,O,O
two,O,O
affected,O,O
sibs,O,O
.,O,O
We,O,O
found,O,O
that,O,O
a,O,O
group,O,O
of,O,O
patients,O,O
have,O,O
mild,O,O
skeletal,O,O
changes,O,O
which,O,O
may,O,O
be,O,O
secondary,O,O
consequences,O,O
of,O,O
myotonia,B,O
",",O,O
while,O,O
another,O,O
group,O,O
of,O,O
patients,O,O
appear,O,O
to,O,O
have,O,O
primary,O,O
bone,B,B
dysplasia,I,I
with,O,O
myotonia,B,O
.,O,O
Within,O,O
this,O,O
latter,O,O
group,O,O
",",O,O
there,O,O
are,O,O
differences,O,O
in,O,O
age,O,O
of,O,O
manifestation,O,O
",",O,O
clinical,O,O
course,O,O
and,O,O
pattern,O,O
of,O,O
bone,O,B
changes,O,I
.,O,O
We,O,O
tentatively,O,O
isolate,O,O
three,O,O
different,O,O
types,O,O
of,O,O
SJS,B,B
type,I,I
1A,I,I
",",O,O
usually,O,O
recognized,O,O
in,O,O
childhood,O,O
",",O,O
with,O,O
moderate,O,O
bone,B,O
dysplasia,I,O
",",O,O
corresponding,O,O
to,O,O
the,O,O
original,O,O
descriptions,O,O
of,O,O
Schwartz,O,B
",",O,O
Jampel,O,B
and,O,O
Aberfeld,O,B
;,O,O
type,O,O
1B,O,O
",",O,O
similar,O,O
to,O,O
type,O,O
1A,O,O
but,O,O
recognizable,O,O
at,O,O
birth,O,O
",",O,O
with,O,O
more,O,O
pronounced,O,O
bone,B,O
dysplasia,I,O
resembling,O,O
Kniest,B,B
dysplasia,I,I
;,O,O
and,O,O
type,O,O
2,O,O
",",O,O
manifest,O,O
at,O,O
birth,O,O
",",O,O
with,O,O
increased,O,O
mortality,O,O
and,O,O
bone,B,O
dysplasia,I,O
resembling,O,O
Pyle,B,B
disease,I,I
.,O,O
Genetic,O,O
analysis,O,O
of,O,O
the,O,O
family,O,O
with,O,O
two,O,O
sibs,O,O
affected,O,O
by,O,O
SJS,B,B
type,I,I
2,I,I
showed,O,O
evidence,O,O
against,O,O
linkage,O,O
to,O,O
chromosome,O,O
1p36,O,O
-,O,O
34,O,O
.,O,O
CONCLUSIONS,O,O
SJS,B,B
is,O,O
clinically,O,O
and,O,O
radiologically,O,O
heterogeneous,O,O
.,O,O
The,O,O
causes,O,O
of,O,O
heterogeneity,O,O
are,O,O
not,O,O
known,O,O
yet,O,O
but,O,O
are,O,O
likely,O,O
to,O,O
include,O,O
both,O,O
different,O,O
mutations,O,O
at,O,O
the,O,O
SJS,B,B
locus,O,I
on,O,O
chromosome,O,O
1,O,B
and,O,O
the,O,O
presence,O,O
of,O,O
a,O,O
second,O,O
SJS,B,B
locus,O,I
.,O,O
A,O,O
tentative,O,O
clinico,O,O
-,O,O
radiological,O,O
classification,O,O
can,O,O
be,O,O
useful,O,O
for,O,O
the,O,O
characterization,O,O
of,O,O
patients,O,O
and,O,O
the,O,O
development,O,O
of,O,O
genotype,O,O
-,O,O
phenotype,O,O
correlations,O,O
.,O,O
A,O,O
clinical,O,O
overview,O,O
of,O,O
WT1,O,B
gene,O,I
mutations,O,I
.,O,O
Mutations,O,O
in,O,O
the,O,O
WT1,O,B
gene,O,I
were,O,O
anticipated,O,O
to,O,O
explain,O,O
the,O,O
genetic,O,O
basis,O,O
of,O,O
the,O,O
childhood,O,O
kidney,B,O
cancer,I,B
",",O,O
Wilms,B,B
tumour,I,I
(,O,O
WT,B,B
),O,O
.,O,O
Six,O,O
years,O,O
on,O,O
",",O,O
we,O,O
review,O,O
100,O,O
reports,O,O
of,O,O
intragenic,O,O
WT1,O,B
mutations,O,O
and,O,O
examine,O,O
the,O,O
accompanying,O,O
clinical,O,O
phenotypes,O,O
.,O,O
While,O,O
only,O,O
5,O,O
%,O,O
of,O,O
sporadic,B,O
Wilms,I,B
tumours,I,O
have,O,O
intragenic,O,O
WT1,O,B
mutations,O,O
",",O,O
>,O,O
90,O,O
%,O,O
of,O,O
patients,O,O
with,O,O
the,O,O
Denys,B,B
-,I,I
Drash,I,I
syndrome,I,I
(,O,O
renal,B,B
nephropathy,I,I
",",O,O
gonadal,B,B
anomaly,I,I
",",O,O
predisposition,B,O
to,I,O
WT,I,B
),O,O
carry,O,O
constitutional,O,O
intragenic,O,O
WT1,O,B
mutations,O,O
.,O,O
WT1,O,B
mutations,O,O
have,O,O
also,O,O
been,O,O
reported,O,O
in,O,O
juvenile,B,O
granulosa,I,B
cell,I,I
tumour,I,I
",",O,O
non,B,O
-,I,O
asbestos,I,O
related,I,O
mesothelioma,I,B
",",O,O
desmoplastic,B,B
small,I,I
round,I,I
cell,I,I
tumour,I,I
and,O,O
",",O,O
most,O,O
recently,O,O
",",O,O
acute,B,B
myeloid,I,I
leukemia,I,I
.,O,O
A,O,O
mutation,O,O
in,O,O
autosomal,B,O
dominant,I,O
myotonia,I,O
congenita,I,O
affects,O,O
pore,O,O
properties,O,O
of,O,O
the,O,O
muscle,O,O
chloride,O,O
channel,O,O
.,O,O
Autosomal,B,O
dominant,I,O
myotonia,I,O
congenita,I,O
is,O,O
an,O,O
inherited,B,O
disorder,I,O
of,I,O
skeletal,I,O
muscle,I,O
caused,O,O
by,O,O
mutations,O,O
in,O,O
a,O,O
voltage,O,O
-,O,O
gated,O,O
Cl,O,B
-,O,I
channel,O,I
gene,O,I
(,O,O
CLCN1,O,O
",",O,O
7q35,O,O
),O,O
.,O,O
Here,O,O
",",O,O
we,O,O
report,O,O
that,O,O
a,O,O
mutation,O,O
predicting,O,O
the,O,O
substitution,O,O
of,O,O
Gly,O,O
230,O,O
by,O,O
glutamic,O,O
acid,O,O
(,O,O
G230E,O,O
),O,O
between,O,O
segments,O,O
D3,O,O
and,O,O
D4,O,O
dramatically,O,O
alters,O,O
the,O,O
pore,O,O
properties,O,O
of,O,O
a,O,O
recombinant,O,O
human,O,O
muscle,O,O
Cl,O,B
-,O,I
channel,O,I
(,O,O
hCIC,O,O
-,O,O
1,O,O
),O,O
expressed,O,O
in,O,O
a,O,O
mammalian,O,O
cell,O,O
line,O,O
(,O,O
tsA201,O,O
),O,O
.,O,O
The,O,O
G230E,O,B
mutation,O,O
causes,O,O
substantial,O,O
changes,O,O
in,O,O
anion,O,O
and,O,O
cation,O,O
selectivity,O,O
as,O,O
well,O,O
as,O,O
a,O,O
fundamental,O,O
change,O,O
in,O,O
rectification,O,O
of,O,O
the,O,O
current,O,O
-,O,O
voltage,O,O
relationship,O,O
.,O,O
Whereas,O,O
wild,O,O
-,O,O
type,O,O
channels,O,O
are,O,O
characterized,O,O
by,O,O
pronounced,O,O
inward,O,O
rectification,O,O
and,O,O
a,O,O
Cl,O,O
>,O,O
thiocyanate,O,O
>,O,O
Br,O,O
>,O,O
NO,O,O
(,O,O
3,O,O
),O,O
>,O,O
I,O,O
>,O,O
CH,O,O
(,O,O
3,O,O
),O,O
SO,O,O
(,O,O
3,O,O
),O,O
selectivity,O,O
",",O,O
G230E,O,B
exhibits,O,O
outward,O,O
rectification,O,O
at,O,O
positive,O,O
potentials,O,O
and,O,O
a,O,O
thiocyanate,O,O
>,O,O
NO,O,O
(,O,O
3,O,O
),O,O
>,O,O
I,O,O
>,O,O
Br,O,O
>,O,O
Cl,O,O
>,O,O
CH,O,O
(,O,O
3,O,O
),O,O
SO,O,O
(,O,O
3,O,O
),O,O
selectivity,O,O
.,O,O
Furthermore,O,O
",",O,O
the,O,O
cation,O,O
-,O,O
to,O,O
-,O,O
anion,O,O
permeability,O,O
ratio,O,O
of,O,O
the,O,O
mutant,O,O
is,O,O
much,O,O
greater,O,O
than,O,O
that,O,O
of,O,O
the,O,O
wild,O,O
-,O,O
type,O,O
channel,O,O
.,O,O
Voltage,O,O
-,O,O
dependent,O,O
blocks,O,O
by,O,O
intracellular,O,O
and,O,O
extracellular,O,O
iodide,O,O
help,O,O
to,O,O
distinguish,O,O
two,O,O
distinct,O,O
ion,O,O
binding,O,O
sites,O,O
within,O,O
the,O,O
hClC,O,O
-,O,O
1,O,O
conduction,O,O
pathway,O,O
.,O,O
Both,O,O
binding,O,O
sites,O,O
are,O,O
preserved,O,O
in,O,O
the,O,O
mutant,O,O
but,O,O
have,O,O
decreased,O,O
affinities,O,O
for,O,O
iodide,O,O
.,O,O
These,O,O
findings,O,O
suggest,O,O
that,O,O
Gly,O,B
230,O,I
is,O,O
critical,O,O
for,O,O
normal,O,O
ion,O,O
conductance,O,O
in,O,O
hClC,O,B
-,O,I
1,O,I
and,O,O
that,O,O
this,O,O
residue,O,O
resides,O,O
within,O,O
the,O,O
channel,O,O
pore,O,O
.,O,O
The,O,O
incidence,O,O
of,O,O
PAX6,O,B
mutation,O,O
in,O,O
patients,O,O
with,O,O
simple,O,O
aniridia,B,O
:,O,O
an,O,O
evaluation,O,O
of,O,O
mutation,O,O
detection,O,O
in,O,O
12,O,O
cases,O,O
.,O,O
Twelve,O,O
aniridia,B,O
patients,O,O
",",O,O
five,O,O
with,O,O
a,O,O
family,O,O
history,O,O
and,O,O
seven,O,O
presumed,O,O
to,O,O
be,O,O
sporadic,O,B
",",O,O
were,O,O
exhaustively,O,O
screened,O,O
in,O,O
order,O,O
to,O,O
test,O,O
what,O,O
proportion,O,O
of,O,O
people,O,O
with,O,O
aniridia,B,O
",",O,O
uncomplicated,O,O
by,O,O
associated,O,O
anomalies,O,O
",",O,O
carry,O,O
mutations,O,O
in,O,O
the,O,O
human,O,O
PAX6,O,B
gene,O,O
.,O,O
Mutations,O,O
were,O,O
detected,O,O
in,O,O
90,O,O
%,O,O
of,O,O
the,O,O
cases,O,O
.,O,O
Three,O,O
mutation,O,O
detection,O,O
techniques,O,O
were,O,O
used,O,O
to,O,O
determine,O,O
if,O,O
one,O,O
method,O,O
was,O,O
superior,O,O
for,O,O
this,O,O
gene,O,B
.,O,O
The,O,O
protein,O,O
truncation,O,O
test,O,O
(,O,O
PTT,O,O
),O,O
was,O,O
used,O,O
on,O,O
RT,O,O
-,O,O
PCR,O,O
products,O,O
",",O,O
SSCP,O,O
on,O,O
genomic,O,O
PCR,O,O
amplifications,O,O
",",O,O
and,O,O
